,Alzheimer Disease,Breast Cancer,Cardiovascular Disease,Chronic Obstructive Pulmonary Disease,Gastric Cancer,Glioblastoma,Heart Stroke,Hepatocellular Carcinoma,Liver Cirrhosis,Lung Adenocarcinoma,Lung Cancer,Male Infertility,Parkinson Disease,Renal Cell Carcinoma,Rheumatoid Arthritis
DQ569958,0.31213844805955304,0.0698836836108448,0.8240118002577066,0.049431572604642926,0.10603028670996162,0.06390555508353177,0.06399512537113652,0.09874417667027294,0.06347440559294353,0.038724366933600374,0.04593121855033253,0.04552028681099103,1.0,0.795635881386142,0.05394674939832418
DQ569962,0.3220826328034334,0.07166263680807831,1.0,0.05057186116008936,0.10652467842088822,0.06759939722330208,0.06735900980376629,0.10249490819576579,0.06469422888884073,0.03913769592874585,0.047124105752483644,0.04646529002566622,0.900096910425599,0.7017596948502964,0.055513283032387416
DQ569963,0.3159204024087134,0.07257804571802134,0.8321689122572437,0.0522539192676296,0.10966055136205366,0.0684193833077151,0.06502143976154541,0.10482772551246759,0.06642523494024591,0.04061215166028918,0.046381845419508905,0.04792335613414959,1.0,0.8031223374291429,0.056503426037588865
DQ569966,0.31213867972538684,0.0702451035122614,0.8240407544171428,0.05030496144000522,0.10666614337816491,0.0650771437760912,0.06620561353496209,0.1003413652667446,0.06462785882747496,0.04022257858111036,0.04656005224517161,0.04608586744219541,1.0,0.7717484897688586,0.05428224475893193
DQ569967,0.3185908479726067,0.07134620170824049,0.8228762189546908,0.0501401254956038,0.10655326551548124,0.06600601530908214,0.06738186356971115,0.10015201712957486,0.06361376016651657,0.03939612358685288,0.04645686767727161,0.04566334970351358,0.8993121826694891,1.0,0.07414043366194256
DQ569979,0.32249017853853607,0.07235801553625662,1.0,0.05099374312368832,0.10843700683153787,0.06666583435526027,0.06480596319853446,0.10287376497435056,0.06476982035441968,0.040610456678213995,0.04795692926895318,0.04665366620608151,1.0,0.7982897695047068,0.05503161221982197
DQ569987,0.30971354175566174,0.06849827481754842,0.8255293796681462,0.04946427807906113,0.10320666331554514,0.0665909577135492,0.06381614574885139,0.09613197920047298,0.0623343665552004,0.038101593394038034,0.044974681914806316,0.04534354270715421,1.0,0.7920330078851219,0.05337111921315455
DQ569996,0.3129621615430883,0.06946852145929447,0.8208107368955666,0.04937568680585463,0.1062576591481214,0.06498386604735347,0.0653987912152884,0.09844336077966362,0.06235477432299989,0.03839518716834271,0.04587086657400537,0.04513785127232714,1.0,0.7376145685846526,0.05386695673543792
DQ569997,0.3165766292404148,0.07023070927261228,0.8273829356970321,0.05017899319047457,0.10659882735318744,0.06689933518422857,0.06650964852530142,0.10120475961002258,0.06370689621843661,0.04068420327210568,0.04647874840028197,0.04592775670394761,0.8971055857667357,1.0,0.05408226537586993
DQ569999,0.336012393808031,0.09716633916102811,1.0,0.0722546204494133,0.13997998681921323,0.09333620334783446,0.08827682548427034,0.14139769430563004,0.09605877559916534,0.053502177994555936,0.06069437852682076,0.06566762400688782,1.0,0.828188546999448,0.07993337092981893
DQ570007,0.32125345870402794,0.07120306762583596,0.8303092519970775,0.0506086310011854,0.10825893480042163,0.06758528391926841,0.06518474426098089,0.10513138399674231,0.06558886249248476,0.040075564154599494,0.04677696903222985,0.04619912452380528,0.8901768839741541,1.0,0.05528234410742168
DQ570008,0.30951559331498507,0.07020559109523919,0.8266352330373256,0.05004738670374324,0.1055028392497788,0.06766481977765629,0.06444919380102541,0.0984107877923005,0.06379906818432317,0.03924310167873707,0.04660878804398412,0.0466035690389167,1.0,0.833024571952601,0.05462358419932226
DQ570009,0.3362719746996743,0.06754894746136839,0.8213098594090023,0.048444753823147786,0.10149946802263392,0.06513306321339365,0.06444945170575675,0.09735639202229354,0.062379567785958046,0.03791046469094635,0.04554992400688176,0.045623967122246485,1.0,0.7724810796636086,0.053921332183523206
DQ570011,0.3119614813649001,0.06993447961145326,1.0,0.05018143286065282,0.10647335736317007,0.06761002269873403,0.06543230856376947,0.10082030956408475,0.06388457005706347,0.03913364020768389,0.04674554685996409,0.046726987853248234,0.8979705707530856,1.0,0.05480013023932205
DQ570024,0.337389116413976,0.06974296948722171,1.0,0.0497461891147598,0.10512588325692351,0.06485246882171894,0.06536357919408745,0.09772114178470716,0.06249280245275054,0.03902565545347707,0.04611894673045771,0.04591591969659427,1.0,0.7067577217231769,0.0539661632056734
DQ570029,0.321227116956488,0.07670001388715583,0.824740473469005,0.05378839900083484,0.11595859978484217,0.06949957410781055,0.06976514337895257,0.11218025117252584,0.06983408559153537,0.04243758374423879,0.05012045795349238,0.04900039045894403,0.8865727659484275,1.0,0.05830365912121116
DQ570032,0.3143090721807092,0.06992245925146993,0.8224592053948745,0.04973552728041788,0.107982537505353,0.06709633095964218,0.06486296523075458,0.10616219203394757,0.06538739833613375,0.040583805035579915,0.046708782359283565,0.04598466989477187,1.0,0.8129087128775657,0.05389697849590595
DQ570033,0.3487323148036823,0.0708015227785348,0.8156722833956405,0.050686394254579215,0.10528301631463584,0.06665909584737258,0.06770694500623504,0.09961998094874025,0.0637663735182196,0.03930372252393525,0.04684259216784127,0.04637094901622705,0.8991103499626053,0.7139265926971003,0.054771741824827566
DQ570035,0.3093959358566774,0.06683964111126588,0.8179652218540564,0.04755568645608625,0.10013880091930187,0.06289296227794583,0.06460105602603258,0.09461612047403505,0.06024744993336615,0.03708801345451,0.0446438855793944,0.04365480916528019,1.0,0.6844405099150782,0.051780327054436116
DQ570041,0.3169026629166184,0.06904618137925153,0.819139648358848,0.049109330323430005,0.10397866734469119,0.06433482320527475,0.06280543478850696,0.09649189306103345,0.061574018655415605,0.03853972373953994,0.045615135613166345,0.045410792350464274,1.0,0.7504090512017982,0.053239361807749616
DQ570044,0.30869175998168596,0.06989746574698438,0.8138649508065111,0.05081339984946352,0.1050645152723964,0.06651428713432969,0.06467671669682626,0.10020882922198515,0.06370337765719164,0.03962947704846942,0.04631562304451946,0.046202573079695886,0.890120091760048,1.0,0.054275528394744796
DQ570045,0.3107187375936502,0.07199290938510808,0.8261188310807299,0.05071047004854921,0.10843644027873567,0.06927154090364919,0.06535688247381054,0.10222127423000935,0.0642749562254866,0.03976598741273953,0.047211559909802275,0.046382581421427926,0.8976770483841008,1.0,0.055421732849898986
DQ570053,0.30892251321171077,0.06984747033384744,0.8260986234103797,0.04978220265180609,0.10453728813327723,0.06626037110006545,0.06325307101348046,0.09792110223943093,0.06303493416460888,0.03949975702856577,0.04666612827282364,0.045901329362062815,0.8973810315699084,0.7853973441182558,0.054015022802539295
DQ570054,0.30953527228340927,0.06709429108724978,0.8176473768345673,0.048749921774781844,0.0999864036388298,0.061747114298081364,0.06338123369462215,0.09325039039245595,0.06025725247160425,0.037741917860283414,0.044767146330799146,0.044397753709524854,1.0,0.7264428145838763,0.05202881908528824
DQ570060,0.3095976920008574,0.07248593285798346,0.8231935854110407,0.05040302316526892,0.11322040052312202,0.06895883106852413,0.0649769522988485,0.10417478591892015,0.06605568784557952,0.03948213113012899,0.04853784982463202,0.04694546581200084,0.8965355510381148,0.8320655713795375,0.05515414529595204
DQ570061,0.3600731386535469,0.10252221866284905,0.8270812621240712,0.07094645215151454,0.14278280460592696,0.14854608947896733,0.08974346685734322,0.17009456100797146,0.09268634384145694,0.0659651967794974,0.07044557386966914,0.06809182156055521,1.0,0.8229646704924866,0.07885217314149255
DQ570063,0.30959452769399853,0.06948362139410023,0.8241510513833056,0.04971347591305382,0.10461658739025086,0.06632218303451505,0.06523584438016108,0.09899021119349626,0.06326192324555477,0.0401703749746944,0.04640158071699629,0.04560791558730476,1.0,1.0,0.05353522768783107
DQ570065,0.33371021262138567,0.07496191473792393,0.8276392591317604,0.053489537404958334,0.1157732814625259,0.0706328155496415,0.07071974409874092,0.10894039802227733,0.07017558139272637,0.04055524456437497,0.04848728102303697,0.0485747309581977,0.900170049697605,0.7596517439626302,0.058729423892357746
DQ570068,0.31446286121611816,0.07197514155513805,0.826180363697382,0.05196786725660903,0.10764625092610047,0.06658778779314714,0.06823804817931749,0.10216531178967561,0.06661188102218367,0.04062378665826545,0.0468906156606756,0.047930616197632184,1.0,0.7455192684264161,0.057037126388796065
DQ570070,0.3063638722890836,0.06720685678799188,1.0,0.04822741908529743,0.10226223178098934,0.06599157433640743,0.060590101359163026,0.09344890520605817,0.06058758599160552,0.03726032594778643,0.04450050719147709,0.044338900238934616,0.8938695624288787,0.8037224284558665,0.05246338051646839
DQ570071,0.3031775639198688,0.06650789756994716,0.7925227285022615,0.04778173505673778,0.10324622997901131,0.06327174585686456,0.0618441603731282,0.09565887408679404,0.06099369651687449,0.03745099183478998,0.04502851652568378,0.04358135177597689,0.8668935626446812,0.7895249240305031,0.051943707055229105
DQ570082,0.3103025100853579,0.0665333425253555,0.8175102572557205,0.04868923384880504,0.09950392583018096,0.0658153342290635,0.06570418523548494,0.09466304099394174,0.061373326453887565,0.0375562223778867,0.04415838671060883,0.044664847211863076,0.8970374457210093,1.0,0.052309188513713814
DQ570084,0.34292066866465587,0.07686101263344887,0.8321558005100893,0.054141950341381306,0.11482120970097916,0.07164577156015753,0.07080613251917404,0.11044044412337994,0.06971357609951048,0.04744584487493599,0.05421542439172602,0.050369854538482695,1.0,0.8198955702417667,0.05941622857857511
DQ570092,0.31222450446057215,0.07026179953850262,0.8223752422660876,0.05073408815216688,0.10900612845636173,0.0644268922346294,0.06502335433200206,0.09973299814096219,0.06333779717604457,0.039421161167259834,0.04609433104613543,0.04611066281930548,0.8995371273107695,0.7552466122582795,0.05432456494825609
DQ570100,0.3107908042964296,0.06812095260057127,1.0,0.048256434244098104,0.10197152866956419,0.06502254720333075,0.06314186836751304,0.09588912129485617,0.06164259258509638,0.0382224831890109,0.04604592826828128,0.044658353977730575,0.8971704402610289,0.7853654160603659,0.052890040421221654
DQ570115,0.3084646168727489,0.06738270474537177,1.0,0.06135446231590834,0.10116934795487693,0.06563524433712752,0.0606671232865004,0.09500280393304235,0.06149787737002892,0.04750956058052656,0.05526160808591566,0.0449087097752354,0.8854302345759301,0.8112494634415258,0.05259233330915229
DQ570118,0.32339721156098966,0.07815744653390706,0.8288987942228523,0.05967450251438907,0.12780464667114252,0.07334683937623633,0.07616493847857561,0.14042181765193204,0.0922382728624826,0.045480554992527414,0.049045710744290094,0.0526300312779594,1.0,0.7705710281520527,0.062254820517658425
DQ570120,0.30713094827521825,0.06717584801442172,0.7989072612223331,0.04807335438454392,0.09989076768560019,0.06303065467678944,0.06294628669750432,0.09300542669526726,0.06105478195094555,0.03700232182428451,0.04562224857086783,0.04482114177406215,1.0,0.7572778416894651,0.05302447551469787
DQ570126,0.30706224046205965,0.06651393145156828,0.8163582994570542,0.04820773209988165,0.10142674806751806,0.06426029548791835,0.06242820652577656,0.09519503245516281,0.06132934579741545,0.037630311609067615,0.04430702217586038,0.04434629125167868,0.8937910602099619,0.7821523843209851,0.051834683969884186
DQ570147,0.31442387282995743,0.06892712681421445,0.8170134866918735,0.0493333039405016,0.10840437637452867,0.06612657585336804,0.06540280322869647,0.1062670187099453,0.06539622260276533,0.03916750679185721,0.04644797119088269,0.045668899332383696,0.8965491073826278,0.7523074464221133,0.05348864734501667
DQ570150,0.3298687413388697,0.07531791752904066,0.8317113861008144,0.05251849371337451,0.11424688284388955,0.07332632256580437,0.06612257276055795,0.11223785231272645,0.06898617605216947,0.041888045645640866,0.05003552956047197,0.04838176831311048,0.8997144567968572,1.0,0.05775777630233544
DQ570153,0.3148762081506303,0.07318846928546546,0.832866814182931,0.051472331623475566,0.11158399413203993,0.07168232768950358,0.06519438692025789,0.1062022019911967,0.06674066956441278,0.04020945299914317,0.04751033509522302,0.047343072083447686,1.0,0.8394334991249854,0.0570873310603711
DQ570155,0.315796826682169,0.07493243797105634,0.8334189730117245,0.052529585804034704,0.11333249380748338,0.07344078549137126,0.0650127811654329,0.10580780372823957,0.06693010858738808,0.04109173220686449,0.04950172184513994,0.04824527820625506,0.9003935504243522,1.0,0.05770766165591864
DQ570156,0.3908575753158633,0.08910325052997076,0.8302767671791852,0.07186672675870114,0.1258989558938313,0.11618854957083846,0.09092681880102435,0.13943210994464955,0.08891870236380181,0.06042065044257237,0.06286569506521353,0.07097251475042801,0.8980932908386932,0.799971634546116,0.07991381897572095
DQ570161,0.3313068342010791,0.07978083962570284,0.8346115426638683,0.056170892579463005,0.1234253110249166,0.08666494305454026,0.07256601730318105,0.12439909034784172,0.07250010847659072,0.04487501628379877,0.05177577517732481,0.05136723641714197,1.0,0.801080044707587,0.06175729077035565
DQ570164,0.316050321434309,0.07150068747400588,0.825254123334013,0.05064618954290702,0.10815582199319955,0.06532195188706001,0.06659690535557454,0.10063184709063085,0.06388407715988169,0.03924032700010088,0.0469006075434276,0.046229604395444907,1.0,0.7412431130799817,0.05519131158324758
DQ570167,0.3125478788603061,0.06744332642125413,1.0,0.048305548608150964,0.10120542235316957,0.06550899883473663,0.06531861964982034,0.09451628564638037,0.06040615036735423,0.03774159988241782,0.04505743102991477,0.0443363137985167,0.8936886415913164,0.8032327552295222,0.0526529041465708
DQ570169,0.330526346972398,0.07937526205537902,0.8150472229198323,0.056331601679176425,0.12024972396638796,0.0734025877363204,0.07083918044422874,0.11711300748148372,0.0737416917511849,0.0461966158066332,0.052074419198547404,0.051045296265570216,0.8816151656733633,0.8179864070340072,0.061285172525654165
DQ570171,0.33228421541582986,0.06905793784698483,1.0,0.049736613527897475,0.10328031125325635,0.06453760843626707,0.06578257009763876,0.09795654122147726,0.06284594611183,0.03933201582067222,0.04623235420475301,0.04566515647664637,0.8981265081828029,0.7554085371805731,0.05367119892212184
DQ570176,0.3366118663074332,0.07329749365172591,0.821008272009818,0.05025722538948624,0.11092245401845531,0.06927373439092423,0.06763848564015792,0.11531439682734354,0.06593031989623166,0.04050232466804151,0.048657617604808114,0.04649296774103157,1.0,0.7733968310972369,0.05536196096871064
DQ570183,0.3323221246589399,0.07199024158852747,0.8233108201199595,0.050599801478801706,0.11064261020579653,0.06807817660653968,0.06584737285739344,0.1032136622766048,0.06559970114887057,0.03965969397869812,0.047742067502578096,0.046616235780767096,0.8975268818686098,0.7593640843713512,0.055471091730693145
DQ570187,0.31443436295125193,0.07052280997420302,0.8156366394870584,0.05055303986084351,0.10505621817343322,0.06402308374561173,0.0679815819487606,0.09792313935290241,0.062380033793581334,0.039745979974641556,0.046653255033188845,0.04576837215563746,0.8955084770761067,0.7240541951754761,0.053827945838469116
DQ570189,0.3108735592424226,0.06752224283937172,0.821862348137922,0.048638830381592814,0.10131399883792973,0.06590402433586103,0.06126358719622976,0.09612500654513449,0.06089959057576645,0.03865528598701588,0.04559823284267978,0.04467935321443471,0.8950281915186625,0.7998226744772043,0.052294301222110075
DQ570191,0.31429855151789476,0.06762912985627495,1.0,0.048783004811723,0.1009855089265086,0.062357012984119206,0.06563426817278675,0.09509916005526478,0.06123448674352931,0.03812457358478001,0.045031621027103466,0.045004760408244956,0.897732641032784,0.7133945485978824,0.05275893715229365
DQ570193,0.3327937710647974,0.12496486768308568,0.8276497662769031,0.08767749165813439,0.17378136823449872,0.17006767670591605,0.10613169900106752,0.2111335396470023,0.11424226871725074,0.07447478893906781,0.07897798456700453,0.07886913319226477,1.0,0.7118655359808749,0.0942764118111179
DQ570199,0.31575166054170095,0.07498125858132959,0.82845214395232,0.0532848443342583,0.11759407995074585,0.07128627283578054,0.0686720381124895,0.11528604875996389,0.07241976627687835,0.041589052537805274,0.04867709945635445,0.04909923525930507,0.9008551083162718,0.8032932563357162,0.05805593715675814
DQ570222,0.312349635981323,0.0692194584876374,0.8266749962563106,0.04948298767104023,0.10482187659559314,0.06454978007301057,0.06385844872692795,0.09889928777229645,0.0629070340927146,0.03819730038704887,0.04543624333600247,0.045332413172947505,0.8985786234770504,1.0,0.053920534910740524
DQ570223,0.3128369060026243,0.06688405464324962,0.8146639371760482,0.049225775448642914,0.10043211006374242,0.06436289328148508,0.0659144356910836,0.09545534126400154,0.0606866446092682,0.03776862487642081,0.04531653119879699,0.04515337075038961,1.0,0.6677631704154405,0.053039104670590496
DQ570226,0.3110766705758524,0.06872669737239048,0.8207534478221709,0.04923535731436765,0.10289331251250204,0.06346314473705739,0.06362973614096913,0.09691670965037247,0.06178032949285432,0.039266258482717975,0.04631549951890167,0.04519791302619881,1.0,0.7718213813686219,0.05297085458698795
DQ570236,0.30907203819003964,0.07004189919141784,0.8270172748382538,0.050782295802763125,0.10703139749105461,0.068308286535081,0.06390691952598253,0.09928349355683022,0.06304668209912434,0.04010420866938082,0.045907638377684426,0.04595550874054273,1.0,0.8033466845992597,0.05402486762676275
DQ570250,0.3098453477120019,0.06705143894861279,0.8197618234510975,0.04833341624878554,0.10016974704768847,0.06405693661471566,0.062425486951701394,0.09519549263717295,0.061049599424454856,0.03797467230965752,0.04507847486189155,0.04471533724713801,0.8946451368337802,1.0,0.05231489569259111
DQ570254,0.3135491266882421,0.06872496063881431,0.8214647694555669,0.048923439905649325,0.10333171388162903,0.06362817669139782,0.0655067238970457,0.09644739343292719,0.06170090361261048,0.03810873705753322,0.04547209905284055,0.044774556004496216,0.8991726055881534,0.7396815862262146,0.053290911367286996
DQ570255,0.30607533108406654,0.0665041512018075,0.8098738444502986,0.04841469641771889,0.09893484579299418,0.061334762483156,0.06306159610559321,0.09186231130981928,0.05974532965346323,0.037472741891959885,0.0448913408608753,0.04443245141473757,1.0,0.6671736437709705,0.05195326224440553
DQ570256,0.31120769699713674,0.06951938415940741,1.0,0.04978323566444345,0.10458675479391821,0.06547634033775675,0.06422334880971108,0.09765182055590588,0.06211741159765153,0.03904286820378661,0.045790158772090174,0.045458646887167754,0.8981852580134433,0.7313252819705439,0.053561313644719145
DQ570257,0.32058938684765204,0.06923733016350267,0.8245489355953222,0.049418276497756805,0.10372804923114029,0.06608150597716972,0.06522048606240946,0.09787384758210546,0.06246267792190326,0.03828608890584413,0.04573826676110834,0.04521207077338926,1.0,0.7525188985545632,0.05386999423893588
DQ570259,0.30840924647462226,0.06676682156558715,0.8169568793522627,0.04764961815135204,0.10159729758692293,0.0644777978268748,0.06390338625330708,0.09448860955620722,0.06021911793601512,0.0377614729490861,0.04518560202687229,0.04377464008551117,0.8964006278915925,1.0,0.05191167344212979
DQ570261,0.3176230557360183,0.06979732779254307,0.8235925664091305,0.04987348985143325,0.10464748319572728,0.0661090426177023,0.06651396153462506,0.09795888962903189,0.06254913239196698,0.040114254896313116,0.04648275232040794,0.04564229354308004,0.8983133811396584,0.7899198875344858,0.05378622269943134
DQ570262,0.30999411221291207,0.06779793583302558,0.8177283715560477,0.0490375222706213,0.1006160274467262,0.06321033637858164,0.06533148031718411,0.09444689991747719,0.06047456978185215,0.03864706365887548,0.04540144405057486,0.04465743807029599,1.0,0.7113553078343242,0.05248642471163918
DQ570282,0.3168191186473028,0.07062039043823969,0.8221961729622755,0.050193525112122314,0.10807386055884449,0.06660497212743682,0.06567328639673586,0.10100428200993103,0.06405962037651593,0.03910809127251909,0.046846261345699816,0.045981333147266615,1.0,0.7377995490463889,0.05411174665041664
DQ570283,0.31113385441509817,0.06889886702348183,0.8191192192103642,0.04923552579358304,0.10225147845079163,0.06341654717063382,0.06571250231219095,0.09580875744538084,0.061492772769050116,0.03872370729745492,0.04629716540801206,0.045123000657025236,0.8978166120213681,0.7362422804359277,0.05279517078642063
DQ570289,0.30852227402969334,0.0686282672092672,0.822767545775703,0.04931856242662772,0.10330674003671539,0.06519041928654226,0.062354920110507916,0.0955516849459052,0.061670236019881995,0.03845301654229271,0.0454011093107288,0.04527007641916924,0.8972976250061327,1.0,0.053183809609010056
DQ570296,0.320776395156646,0.07092351259110306,0.8185067536110469,0.04984264808119783,0.10706799367906425,0.06400999036191705,0.06568112409288704,0.09961506039522264,0.0632620665580059,0.03932123276995172,0.04831951620647652,0.046036025245798834,1.0,0.738844301626568,0.05410050710585249
DQ570300,0.3106899356732247,0.07067999942384215,1.0,0.049877497418492726,0.10543492162396988,0.06511183167020088,0.06417961579439106,0.09898304410350815,0.06355647876024781,0.039149525664524495,0.04654238309724261,0.04646561643897179,0.8982171493785822,0.7850395258235969,0.054475325210830663
DQ570305,0.30799582428002914,0.06834414219432944,0.8234059338186797,0.04871786326884832,0.10228513048015737,0.06669823695337913,0.060609760678722514,0.09706531646987668,0.06192353700185489,0.03820428165697307,0.045821542904102106,0.04495576247671383,1.0,0.8131068325522243,0.05337671678924975
DQ570306,0.31463587139121235,0.06658201135482525,0.8141273012708947,0.04750572068320554,0.10053332020221539,0.060777967553869015,0.06334873792256482,0.09337912710069468,0.05954601059489032,0.037824114545064534,0.04522626967904446,0.043653312622003705,1.0,0.7478795534405007,0.051676021930706174
DQ570307,0.30988805892753224,0.06830885770961906,1.0,0.04881008758264876,0.10129746972234073,0.06498962255509852,0.06465921474275452,0.0947559102810109,0.0611090077945197,0.03782977175443544,0.04556266066466201,0.044743051987382716,0.8999520793643934,0.7367136386354922,0.053226386245457134
DQ570308,0.3068212837088672,0.06925852382534473,0.8203935203377348,0.04914708907165485,0.10450338045960565,0.06448896253958467,0.06323592744897029,0.09891097859355524,0.0631114118065984,0.03919991381778995,0.045937827154287576,0.04588446747397077,1.0,0.7883073373231984,0.053608292302832775
DQ570313,0.3159744298024352,0.07114153137776082,0.821450176749738,0.05029801924502433,0.10907925367384919,0.06487668283443555,0.06682673861483002,0.10270152702995142,0.06544195098679734,0.039284434498579976,0.04695379868702203,0.04648163700901457,1.0,0.7323523351263408,0.05464271187485118
DQ570314,0.3237105347486771,0.0704938274247459,1.0,0.0749506560459378,0.10742220048991646,0.06584301823170882,0.06366294270477865,0.10330234886274203,0.06327133501159929,0.058961214923905415,0.06669463059348288,0.045910360090789915,0.8958190679318111,0.79666218014833,0.05457698103746265
DQ570317,0.3183348839009386,0.07295758135224617,0.8296831833360588,0.05146979316982064,0.10845635614146217,0.0690274997837485,0.06586727325152222,0.10232567993348421,0.0655014286470428,0.040636348325168443,0.04805968548679597,0.04731263915310567,1.0,0.7973676836740723,0.055925125902341465
DQ570318,0.3673281643714144,0.0675092047218643,0.8138724583876644,0.049574334429034174,0.1007976227673194,0.06406892298496689,0.06693769422359339,0.09447596018583307,0.06073269417852787,0.03798481567246757,0.04566428628523415,0.045342305757597075,1.0,0.679672289196432,0.05336366689129378
DQ570322,0.3098310707019602,0.06849445215269469,0.8233834903978441,0.049152740519572524,0.1066982793174589,0.06473078890846184,0.06431064603458003,0.09824392266133143,0.06309109968343031,0.03855058075486119,0.04530673039963136,0.045121354098831334,0.8970897193074849,0.7601398975624034,0.05297513484431392
DQ570324,0.3118609009266503,0.07359053613054631,1.0,0.05117507689257446,0.1112498772077668,0.07160298525322191,0.06565878421316414,0.10458357553827954,0.06632095437197841,0.040368320613148656,0.048450126743145736,0.047287932762135734,0.889432164239811,0.8277941719575901,0.056503804376289234
DQ570325,0.31315107108179047,0.07342402281117419,1.0,0.05146358308788679,0.11101758859796947,0.07146529748956781,0.06297616092348401,0.10446292186191977,0.06587312009574996,0.040780809578521336,0.04873438046529408,0.04741990527597249,0.8995156106492044,0.8247173949194384,0.056525640087189244
DQ570326,0.3341922162824246,0.09206378556524476,1.0,0.0616294039401586,0.13694641619449252,0.0801166162107179,0.07835740924069343,0.13979824748881314,0.0930995380467425,0.04676399110474013,0.05483387571328006,0.05741950460961069,0.9057805135089382,0.7737995738925438,0.0681421768740891
DQ570327,0.31679198542844056,0.07244830380031805,0.8319049119221079,0.05203562855463269,0.11040226204999173,0.06835046311165677,0.06740733749756578,0.11154543966186999,0.06676136976370174,0.04385213589354591,0.0472422313160065,0.04807784295891886,1.0,0.8202785985524343,0.05675714268775345
DQ570328,0.3181551535015358,0.07278436427033085,1.0,0.05225262181534135,0.11056541782584195,0.06935702062129592,0.06845139806592722,0.11200804135370743,0.06707757084385844,0.044011368397350516,0.04740132786294097,0.04826798731358718,1.0,0.8125827791701932,0.05701246644427112
DQ570332,0.35096183233189393,0.07046206590290904,1.0,0.05034254324304645,0.11016620163710364,0.06405603914941652,0.06643169729549085,0.10192978131438839,0.06556306932188963,0.0391356867523998,0.04646980795204894,0.0461259325395124,0.8994892015823874,0.7181643311964236,0.05434214471408838
